,week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
45894,2019-03-17,42,32944572.64,The Band's Visit,Ethel Barrymore Theatre,652552.0,1024568.0,82.39,247.0,7920,1039,0.9528,8,0
45895,2019-03-17,42,32944572.64,The Book of Mormon,Eugene O'Neill Theatre,1076621.5,1190502.0,123.47,477.5,8720,1047,1.0411,8,0
45896,2019-03-17,42,32944572.64,The Cher Show,Neil Simon Theatre,805744.0,1491200.0,93.45,247.0,8622,1380,0.7809999999999999,8,0
45897,2019-03-17,42,32944572.64,The Ferryman,Bernard B. Jacobs Theatre,570339.0,965344.0,81.34,223.0,7012,1019,0.8602,8,0
45898,2019-03-17,42,32944572.64,The Lion King,Minskoff Theatre,2024027.0,2222079.0,149.14,225.0,13571,1696,1.0002,8,0
45899,2019-03-17,42,32944572.64,The Phantom of the Opera,Majestic Theatre,1037083.6,1347562.0,89.37,213.0,11604,1605,0.9037,8,0
45900,2019-03-17,42,32944572.64,The Prom,Longacre Theatre,533391.75,1102800.0,77.06,247.0,6922,1045,0.828,8,0
45901,2019-03-17,42,32944572.64,To Kill A Mockingbird,Sam S. Shubert Theatre,1511717.0,1302420.0,129.69,497.0,11656,1435,1.0153,8,0
45902,2019-03-17,42,32944572.64,True West,American Airlines Theatre,638811.1,775280.0,107.17,350.0,5961,740,1.0069,8,0
45903,2019-03-17,42,32944572.64,Waitress,Brooks Atkinson Theatre,613885.0,1019480.0,91.84,270.0,6684,1045,0.7995,8,0
45904,2019-03-17,42,32944572.64,What the Constitution Means to Me,Helen Hayes Theater,243358.4,370825.0,84.03,197.0,2896,583,0.9935,0,5
45905,2019-03-17,42,32944572.64,Wicked,Gershwin Theatre,1836854.0,1779845.0,119.29,240.0,15398,1926,0.9994,8,0
45906,2019-03-24,43,34204242.15,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1102217.66,1444324.0,96.87,247.0,11378,1424,0.9988,4,4
45907,2019-03-24,43,34204242.15,Aladdin,New Amsterdam Theatre,1421787.0,1574021.0,103.54,252.5,13732,1727,0.9939,8,0
45908,2019-03-24,43,34204242.15,Anastasia,Broadhurst Theatre,920068.07,1093588.0,102.82,348.0,8948,1143,0.9786,8,0
45909,2019-03-24,43,34204242.15,Be More Chill,Lyceum Theatre,719143.2,875480.0,109.59,248.0,6562,891,0.9206,8,0
45910,2019-03-24,43,34204242.15,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,645420.0,1106908.0,90.22,247.0,7154,1026,0.8716,8,0
45911,2019-03-24,43,34204242.15,Burn This,Hudson Theatre,850974.75,878612.0,128.78,325.0,6608,944,1.0,0,7
45912,2019-03-24,43,34204242.15,Chicago,Ambassador Theatre,655088.2,967724.0,85.22,187.0,7687,1080,0.8897,8,0
45913,2019-03-24,43,34204242.15,Come From Away,Gerald Schoenfeld Theatre,1039422.66,1154784.0,121.66,297.0,8544,1046,1.021,8,0
45914,2019-03-24,43,34204242.15,Dear Evan Hansen,Music Box Theatre,1393377.05,1352224.0,174.61,348.0,7980,984,1.0137,8,0
45915,2019-03-24,43,34204242.15,Frozen,St. James Theatre,1278877.0,1418364.0,96.87,199.5,13202,1684,0.98,8,0
45916,2019-03-24,43,34204242.15,Gary: A Sequel to Titus Andronicus,Booth Theatre,392644.0,770126.0,76.32,273.0,5145,770,0.9545,0,7
45917,2019-03-24,43,34204242.15,Hadestown,Walter Kerr Theatre,235393.5,213174.0,128.21,399.0,1836,918,1.0,0,2
45918,2019-03-24,43,34204242.15,Hamilton,Richard Rodgers Theatre,2949405.0,2750670.0,274.67,849.0,10738,1321,1.0161,8,0
45919,2019-03-24,43,34204242.15,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1365612.5,1491348.0,140.32,296.5,9732,1622,1.0,6,0
45920,2019-03-24,43,34204242.15,Hillary and Clinton,John Golden Theatre,404880.5,716093.0,78.4,297.0,5164,787,0.9374,0,7
45921,2019-03-24,43,34204242.15,King Kong,Broadway Theatre,802074.24,1562880.0,74.22,347.0,10807,1738,0.7773,8,0
45922,2019-03-24,43,34204242.15,King Lear,Cort Theatre,541762.5,789733.0,89.19,273.0,6074,1049,0.8272,0,7
45923,2019-03-24,43,34204242.15,Kinky Boots,Al Hirschfeld Theatre,945114.85,1294256.0,90.36,249.0,10459,1424,0.9181,8,0
45924,2019-03-24,43,34204242.15,"Kiss Me, Kate",Studio 54,726010.6,997856.0,92.18,350.0,7876,998,0.9865,8,0
45925,2019-03-24,43,34204242.15,Mean Girls,August Wilson Theatre,1256246.55,1328576.0,131.89,299.5,9525,1225,0.9719,8,0
45926,2019-03-24,43,34204242.15,My Fair Lady,Vivian Beaumont Theater,770760.5,1396120.0,106.43,323.0,7242,1069,0.8468,8,0
45927,2019-03-24,43,34204242.15,Network,Belasco Theatre,1027708.6,954335.0,143.8,373.0,7147,1015,1.0059,7,0
45928,2019-03-24,43,34204242.15,Oklahoma!,Circle in the Square Theatre,487373.0,667932.0,108.91,249.5,4475,648,0.9866,0,7
45929,2019-03-24,43,34204242.15,Pretty Woman: The Musical,Nederlander Theatre,766846.0,1365328.0,102.73,275.0,7465,1168,0.7989,8,0
45930,2019-03-24,43,34204242.15,The Band's Visit,Ethel Barrymore Theatre,643357.0,1024568.0,83.06,247.0,7746,1039,0.9319,8,0
45931,2019-03-24,43,34204242.15,The Book of Mormon,Eugene O'Neill Theatre,1084614.5,1190502.0,124.57,477.5,8707,1047,1.0395,8,0
45932,2019-03-24,43,34204242.15,The Cher Show,Neil Simon Theatre,882908.7,1491200.0,97.58,247.0,9048,1380,0.8196,8,0
45933,2019-03-24,43,34204242.15,The Ferryman,Bernard B. Jacobs Theatre,564472.37,965344.0,94.36,223.0,5982,1019,0.7338,8,0
45934,2019-03-24,43,34204242.15,The Lion King,Minskoff Theatre,2128040.0,2340514.0,156.84,225.0,13568,1696,1.0,8,0
45935,2019-03-24,43,34204242.15,The Phantom of the Opera,Majestic Theatre,1084648.5,1347562.0,89.04,213.0,12182,1605,0.9488,8,0
45936,2019-03-24,43,34204242.15,The Prom,Longacre Theatre,573648.65,1102800.0,82.29,297.0,6971,1045,0.8339,8,0
45937,2019-03-24,43,34204242.15,To Kill A Mockingbird,Sam S. Shubert Theatre,1507684.72,1222355.0,129.36,497.0,11655,1435,1.0152,8,0
45938,2019-03-24,43,34204242.15,Waitress,Brooks Atkinson Theatre,712017.3,1019480.0,96.73,270.0,7361,1045,0.8805,8,0
45939,2019-03-24,43,34204242.15,What the Constitution Means to Me,Helen Hayes Theater,387553.48,593320.0,84.54,197.0,4584,583,0.9828,0,8
45940,2019-03-24,43,34204242.15,Wicked,Gershwin Theatre,1937089.0,1779845.0,125.88,240.0,15388,1926,0.9987,8,0
45941,2019-03-31,44,36822964.51,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1330046.28,1444324.0,119.01,247.0,11176,1424,0.981,8,0
45942,2019-03-31,44,36822964.51,Aladdin,New Amsterdam Theatre,1458901.5,1570637.0,106.09,227.5,13751,1727,0.9953,8,0
45943,2019-03-31,44,36822964.51,Anastasia,Broadhurst Theatre,1012316.3,1093588.0,115.77,348.0,8744,1143,0.9563,8,0
45944,2019-03-31,44,36822964.51,Be More Chill,Lyceum Theatre,713253.9,875480.0,110.67,248.0,6445,891,0.9042,8,0
45945,2019-03-31,44,36822964.51,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,590930.5,1106908.0,92.77,247.0,6370,1026,0.7761,8,0
45946,2019-03-31,44,36822964.51,Beetlejuice,Winter Garden Theatre,332008.36,361154.0,122.97,298.0,2700,1350,1.0,0,2
45947,2019-03-31,44,36822964.51,Burn This,Hudson Theatre,913342.15,1004128.0,123.86,325.0,7374,944,0.9764,0,8
45948,2019-03-31,44,36822964.51,Chicago,Ambassador Theatre,592228.4,967724.0,83.04,187.0,7132,1080,0.8255,8,0
45949,2019-03-31,44,36822964.51,Come From Away,Gerald Schoenfeld Theatre,1023325.7,1154784.0,119.87,297.0,8537,1046,1.0202,8,0
45950,2019-03-31,44,36822964.51,Dear Evan Hansen,Music Box Theatre,1379358.25,1352224.0,172.61,348.0,7991,984,1.0151,8,0
45951,2019-03-31,44,36822964.51,Frozen,St. James Theatre,1356366.0,1418364.0,102.48,199.5,13235,1684,0.9824,8,0
45952,2019-03-31,44,36822964.51,Gary: A Sequel to Titus Andronicus,Booth Theatre,433909.0,880144.0,73.48,273.0,5905,770,0.9586,0,8
45953,2019-03-31,44,36822964.51,Hadestown,Walter Kerr Theatre,734908.05,852696.0,102.18,399.0,7192,918,0.9793,0,8
45954,2019-03-31,44,36822964.51,Hamilton,Richard Rodgers Theatre,3237554.0,3030472.0,301.0,849.0,10756,1321,1.0178,8,0
45955,2019-03-31,44,36822964.51,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1825771.5,1676876.0,140.7,296.5,12976,1622,1.0,8,0
45956,2019-03-31,44,36822964.51,Hillary and Clinton,John Golden Theatre,434349.5,817712.0,73.33,297.0,5923,787,0.9408,0,8
45957,2019-03-31,44,36822964.51,King Kong,Broadway Theatre,788044.47,1562880.0,74.85,347.0,10529,1738,0.7573,8,0
45958,2019-03-31,44,36822964.51,King Lear,Cort Theatre,507528.5,789733.0,76.92,273.0,6598,1049,0.8985,0,7
45959,2019-03-31,44,36822964.51,Kinky Boots,Al Hirschfeld Theatre,1041819.75,1294256.0,98.71,249.0,10554,1424,0.9264,8,0
45960,2019-03-31,44,36822964.51,"Kiss Me, Kate",Studio 54,751825.9,997856.0,97.07,350.0,7745,998,0.9701,8,0
45961,2019-03-31,44,36822964.51,Mean Girls,August Wilson Theatre,1300736.4,1328576.0,133.46,299.5,9746,1225,0.9945,8,0
45962,2019-03-31,44,36822964.51,My Fair Lady,Vivian Beaumont Theater,747442.5,1396120.0,103.62,323.0,7213,1069,0.8434,8,0
45963,2019-03-31,44,36822964.51,Network,Belasco Theatre,1045590.6,954335.0,146.91,373.0,7117,1015,1.0017,7,0
45964,2019-03-31,44,36822964.51,Oklahoma!,Circle in the Square Theatre,537287.0,745936.0,102.18,249.5,5258,648,1.0143,0,8
45965,2019-03-31,44,36822964.51,Pretty Woman: The Musical,Nederlander Theatre,766890.5,1365328.0,100.97,275.0,7595,1168,0.8128,8,0
45966,2019-03-31,44,36822964.51,The Band's Visit,Ethel Barrymore Theatre,665646.0,1024568.0,88.58,247.0,7515,1039,0.9041,8,0
45967,2019-03-31,44,36822964.51,The Book of Mormon,Eugene O'Neill Theatre,1057791.6,1190502.0,122.69,477.5,8622,1047,1.0294,8,0
45968,2019-03-31,44,36822964.51,The Cher Show,Neil Simon Theatre,872977.0,1491200.0,101.38,247.0,8611,1380,0.78,8,0
45969,2019-03-31,44,36822964.51,The Ferryman,Bernard B. Jacobs Theatre,571280.5,965344.0,94.6,223.0,6039,1019,0.7408,8,0
45970,2019-03-31,44,36822964.51,The Lion King,Minskoff Theatre,2158754.0,2293027.0,159.11,225.0,13568,1696,1.0,8,0
45971,2019-03-31,44,36822964.51,The Phantom of the Opera,Majestic Theatre,1068680.48,1347562.0,88.51,213.0,12074,1605,0.9403,8,0
45972,2019-03-31,44,36822964.51,The Prom,Longacre Theatre,580101.6,1102800.0,83.74,297.0,6927,1045,0.8286,8,0
45973,2019-03-31,44,36822964.51,To Kill A Mockingbird,Sam S. Shubert Theatre,1718214.84,1386070.0,147.57,497.0,11643,1435,1.0142,8,0
45974,2019-03-31,44,36822964.51,Tootsie,Marquis Theatre,354746.0,381814.0,110.72,247.0,3204,1630,0.9828,0,2
45975,2019-03-31,44,36822964.51,Waitress,Brooks Atkinson Theatre,716454.0,1019480.0,97.42,270.0,7354,1045,0.8797,8,0
45976,2019-03-31,44,36822964.51,What the Constitution Means to Me,Helen Hayes Theater,276611.48,593320.0,68.86,197.0,4017,583,0.8613,1,6
45977,2019-03-31,44,36822964.51,Wicked,Gershwin Theatre,1925972.0,1779845.0,125.25,240.0,15377,1926,0.998,8,0
45978,2019-04-07,45,35291615.88,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1337082.55,1444324.0,122.19,297.0,10943,1424,0.9606,8,0
45979,2019-04-07,45,35291615.88,Aladdin,New Amsterdam Theatre,1375565.5,1530831.0,102.12,227.5,13470,1727,0.975,8,0
45980,2019-04-07,45,35291615.88,All My Sons,American Airlines Theatre,248769.0,402800.0,91.49,350.0,2719,740,0.9186,0,4
45981,2019-04-07,45,35291615.88,Be More Chill,Lyceum Theatre,597580.0,875480.0,102.5,248.0,5830,891,0.8179,8,0
45982,2019-04-07,45,35291615.88,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,607203.76,994804.0,97.54,247.0,6225,1026,0.7584,8,0
45983,2019-04-07,45,35291615.88,Beetlejuice,Winter Garden Theatre,765710.94,1169827.0,77.32,298.0,9903,1493,0.9476,0,7
45984,2019-04-07,45,35291615.88,Burn This,Hudson Theatre,813663.75,1004128.0,115.38,325.0,7052,944,0.9338,0,8
45985,2019-04-07,45,35291615.88,Chicago,Ambassador Theatre,539906.52,960444.0,83.5,187.0,6466,1080,0.7484,8,0
45986,2019-04-07,45,35291615.88,Come From Away,Gerald Schoenfeld Theatre,1003206.86,1154784.0,118.32,297.0,8479,1046,1.0133,8,0
45987,2019-04-07,45,35291615.88,Dear Evan Hansen,Music Box Theatre,1346387.36,1352224.0,168.57,348.0,7987,984,1.0146,8,0
45988,2019-04-07,45,35291615.88,Frozen,St. James Theatre,1226701.9,1418364.0,97.55,199.5,12575,1684,0.9334,8,0
45989,2019-04-07,45,35291615.88,Gary: A Sequel to Titus Andronicus,Booth Theatre,381334.0,866704.0,65.79,273.0,5796,770,0.9409,0,8
45990,2019-04-07,45,35291615.88,Hadestown,Walter Kerr Theatre,615074.45,746109.0,96.45,399.0,6377,918,0.9924,0,7
45991,2019-04-07,45,35291615.88,Hamilton,Richard Rodgers Theatre,2940209.0,2750670.0,273.92,849.0,10734,1321,1.0157,8,0
45992,2019-04-07,45,35291615.88,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1802396.0,1676876.0,138.9,296.5,12976,1622,1.0,8,0
45993,2019-04-07,45,35291615.88,Hillary and Clinton,John Golden Theatre,391944.5,817712.0,66.68,297.0,5878,787,0.9336,0,8
45994,2019-04-07,45,35291615.88,Ink,Samuel J. Friedman Theatre,258935.6,634963.0,70.44,279.0,3676,637,0.8244,0,7
45995,2019-04-07,45,35291615.88,King Kong,Broadway Theatre,688781.52,1562880.0,74.4,347.0,9258,1738,0.6659,8,0
45996,2019-04-07,45,35291615.88,King Lear,Cort Theatre,473262.41,789733.0,69.9,273.0,6771,1049,0.9221,4,3
45997,2019-04-07,45,35291615.88,Kinky Boots,Al Hirschfeld Theatre,1009004.95,1294256.0,111.99,249.0,9010,1424,0.7909,8,0
45998,2019-04-07,45,35291615.88,"Kiss Me, Kate",Studio 54,656861.8,1004728.0,84.95,350.0,7732,998,0.9684,8,0
45999,2019-04-07,45,35291615.88,Mean Girls,August Wilson Theatre,1135351.95,1328576.0,127.0,299.5,8940,1225,0.9122,8,0
46000,2019-04-07,45,35291615.88,My Fair Lady,Vivian Beaumont Theater,736671.0,1396120.0,104.58,323.0,7044,1069,0.8237,8,0
46001,2019-04-07,45,35291615.88,Network,Belasco Theatre,1011176.36,954335.0,146.1,373.0,6921,1015,0.9741,7,0
46002,2019-04-07,45,35291615.88,Oklahoma!,Circle in the Square Theatre,451273.5,745936.0,84.76,249.5,5324,648,1.0270000000000001,1,7
46003,2019-04-07,45,35291615.88,Pretty Woman: The Musical,Nederlander Theatre,758414.0,1365328.0,103.52,275.0,7326,1168,0.784,8,0
46004,2019-04-07,45,35291615.88,The Band's Visit,Ethel Barrymore Theatre,756098.5,1024568.0,95.87,247.0,7887,1039,0.9489,8,0
46005,2019-04-07,45,35291615.88,The Book of Mormon,Eugene O'Neill Theatre,1008446.15,1190502.0,116.8,477.5,8634,1047,1.0308,8,0
46006,2019-04-07,45,35291615.88,The Cher Show,Neil Simon Theatre,866211.6,1491200.0,100.44,247.0,8624,1380,0.7812,8,0
46007,2019-04-07,45,35291615.88,The Ferryman,Bernard B. Jacobs Theatre,507232.5,965344.0,82.65,223.0,6137,1019,0.7528,8,0
46008,2019-04-07,45,35291615.88,The Lion King,Minskoff Theatre,2160102.0,2375454.0,159.83,225.0,13515,1696,0.9961,8,0
46009,2019-04-07,45,35291615.88,The Phantom of the Opera,Majestic Theatre,968557.46,1347562.0,86.36,213.0,11215,1605,0.8734,8,0
46010,2019-04-07,45,35291615.88,The Prom,Longacre Theatre,532454.65,1102800.0,81.92,247.0,6500,1045,0.7775,8,0
46011,2019-04-07,45,35291615.88,To Kill A Mockingbird,Sam S. Shubert Theatre,1628150.48,1386070.0,140.62,497.0,11578,1435,1.0085,8,0
46012,2019-04-07,45,35291615.88,Tootsie,Marquis Theatre,796802.0,1492968.0,83.43,247.0,9551,1602,0.8517,0,7
46013,2019-04-07,45,35291615.88,Waitress,Brooks Atkinson Theatre,651002.7,1019480.0,96.49,270.0,6747,1045,0.8071,8,0
46014,2019-04-07,45,35291615.88,What the Constitution Means to Me,Helen Hayes Theater,410926.66,593320.0,89.16,197.0,4609,583,0.9882,8,0
46015,2019-04-07,45,35291615.88,Wicked,Gershwin Theatre,1833162.0,1779845.0,122.94,240.0,14911,1867,0.9986,8,0
46016,2019-04-14,46,34725461.34,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1342737.74,1444324.0,121.97,297.0,11009,1424,0.9664,8,0
46017,2019-04-14,46,34725461.34,Aladdin,New Amsterdam Theatre,1425697.3,1603749.0,106.33,252.5,13408,1727,0.9705,8,0
46018,2019-04-14,46,34725461.34,All My Sons,American Airlines Theatre,424813.7,704900.0,89.62,350.0,4740,740,0.9151,0,7
46019,2019-04-14,46,34725461.34,Be More Chill,Lyceum Theatre,554909.5,875480.0,96.81,248.0,5732,891,0.8042,8,0
46020,2019-04-14,46,34725461.34,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,619177.39,994804.0,93.55,247.0,6619,1026,0.8064,8,0
46021,2019-04-14,46,34725461.34,Beetlejuice,Winter Garden Theatre,686455.83,1169827.0,72.21,298.0,9506,1493,0.9096,0,7
46022,2019-04-14,46,34725461.34,Burn This,Hudson Theatre,762998.35,1004128.0,106.36,325.0,7174,944,0.9499,0,8
46023,2019-04-14,46,34725461.34,Chicago,Ambassador Theatre,630707.99,960444.0,84.57,187.0,7458,1080,0.8632,8,0
46024,2019-04-14,46,34725461.34,Come From Away,Gerald Schoenfeld Theatre,972743.4,1154784.0,114.78,297.0,8475,1046,1.0128,8,0
46025,2019-04-14,46,34725461.34,Dear Evan Hansen,Music Box Theatre,1315053.6,1234034.0,165.19,348.0,7961,984,1.0113,8,0
46026,2019-04-14,46,34725461.34,Frozen,St. James Theatre,1291787.2,1509567.0,102.13,299.5,12649,1684,0.9389,8,0
46027,2019-04-14,46,34725461.34,Gary: A Sequel to Titus Andronicus,Booth Theatre,388549.0,866704.0,67.13,273.0,5788,770,0.9396,0,8
46028,2019-04-14,46,34725461.34,Hadestown,Walter Kerr Theatre,688422.3,852696.0,93.68,399.0,7349,918,1.0007,0,8
46029,2019-04-14,46,34725461.34,Hamilton,Richard Rodgers Theatre,3191118.0,3030472.0,296.77,849.0,10753,1321,1.0175,8,0
46030,2019-04-14,46,34725461.34,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1708791.5,1676876.0,131.69,296.5,12976,1622,1.0,8,0
46031,2019-04-14,46,34725461.34,Hillary and Clinton,John Golden Theatre,375437.5,817712.0,62.99,297.0,5960,787,0.9466,0,8
46032,2019-04-14,46,34725461.34,Ink,Samuel J. Friedman Theatre,321953.0,725672.0,72.82,279.0,4421,637,0.8675,0,8
46033,2019-04-14,46,34725461.34,King Kong,Broadway Theatre,853393.92,1562880.0,76.58,347.0,11144,1738,0.8015,8,0
46034,2019-04-14,46,34725461.34,King Lear,Cort Theatre,640044.98,902552.0,95.74,273.0,6685,1049,0.7966,8,0
46035,2019-04-14,46,34725461.34,"Kiss Me, Kate",Studio 54,743685.2,1004728.0,96.27,350.0,7725,998,0.9676,8,0
46036,2019-04-14,46,34725461.34,Mean Girls,August Wilson Theatre,1132170.95,1328576.0,126.25,299.5,8968,1225,0.9151,8,0
46037,2019-04-14,46,34725461.34,My Fair Lady,Vivian Beaumont Theater,774356.0,1396120.0,108.14,323.0,7161,1069,0.8373,8,0
46038,2019-04-14,46,34725461.34,Network,Belasco Theatre,1006511.4,954335.0,145.7,373.0,6908,1015,0.9723,7,0
46039,2019-04-14,46,34725461.34,Oklahoma!,Circle in the Square Theatre,599131.5,745936.0,114.73,249.5,5222,648,1.0073,8,0
46040,2019-04-14,46,34725461.34,Pretty Woman: The Musical,Nederlander Theatre,808510.3,1365328.0,105.44,275.0,7668,1168,0.8206,8,0
46041,2019-04-14,46,34725461.34,The Book of Mormon,Eugene O'Neill Theatre,1025118.0,1190502.0,119.06,477.5,8610,1047,1.0279,8,0
46042,2019-04-14,46,34725461.34,The Cher Show,Neil Simon Theatre,879786.9,1491200.0,103.97,247.0,8462,1380,0.7665,8,0
46043,2019-04-14,46,34725461.34,The Ferryman,Bernard B. Jacobs Theatre,529019.0,965344.0,89.26,223.0,5927,1019,0.7271,8,0
46044,2019-04-14,46,34725461.34,The Lion King,Minskoff Theatre,2245485.0,2323876.0,166.76,225.0,13465,1696,0.9924,8,0
46045,2019-04-14,46,34725461.34,The Phantom of the Opera,Majestic Theatre,893918.68,1347562.0,88.51,213.0,10100,1605,0.7866,8,0
46046,2019-04-14,46,34725461.34,The Prom,Longacre Theatre,601259.75,1102800.0,88.77,247.0,6773,1045,0.8102,8,0
46047,2019-04-14,46,34725461.34,To Kill A Mockingbird,Sam S. Shubert Theatre,1505426.96,1222355.0,129.77,497.0,11601,1435,1.0105,8,0
46048,2019-04-14,46,34725461.34,Tootsie,Marquis Theatre,821780.7,1492968.0,87.33,247.0,9410,1602,0.8391,0,7
46049,2019-04-14,46,34725461.34,Waitress,Brooks Atkinson Theatre,750584.2,1019480.0,97.71,270.0,7682,1045,0.9189,8,0
46050,2019-04-14,46,34725461.34,What the Constitution Means to Me,Helen Hayes Theater,457255.6,593320.0,98.65,197.0,4635,583,0.9938,8,0
46051,2019-04-14,46,34725461.34,Wicked,Gershwin Theatre,1756669.0,1779845.0,122.51,240.0,14339,1807,0.9919,8,0
46052,2019-04-21,47,40219790.24,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1396581.64,1444324.0,123.79,297.0,11282,1424,0.9903,8,0
46053,2019-04-21,47,40219790.24,Aladdin,New Amsterdam Theatre,2048492.0,1925685.0,131.85,252.5,15537,1727,0.9996,9,0
46054,2019-04-21,47,40219790.24,All My Sons,American Airlines Theatre,482132.4,805600.0,84.75,350.0,5689,740,0.961,0,8
46055,2019-04-21,47,40219790.24,Be More Chill,Lyceum Theatre,727661.27,875480.0,107.18,248.0,6789,891,0.9524,8,0
46056,2019-04-21,47,40219790.24,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,588216.5,994804.0,88.27,247.0,6664,1026,0.8119,8,0
46057,2019-04-21,47,40219790.24,Beetlejuice,Winter Garden Theatre,797928.66,1169827.0,76.91,298.0,10375,1493,0.9927,0,7
46058,2019-04-21,47,40219790.24,Burn This,Hudson Theatre,768765.75,1022560.0,102.38,325.0,7509,960,0.9777,8,0
46059,2019-04-21,47,40219790.24,Chicago,Ambassador Theatre,809761.84,960444.0,95.14,207.0,8511,1080,0.9851,8,0
46060,2019-04-21,47,40219790.24,Come From Away,Gerald Schoenfeld Theatre,1032437.7,1154784.0,121.04,297.0,8530,1046,1.0194,8,0
46061,2019-04-21,47,40219790.24,Dear Evan Hansen,Music Box Theatre,1421558.72,1234034.0,177.74,348.0,7998,984,1.016,8,0
46062,2019-04-21,47,40219790.24,Frozen,St. James Theatre,1784138.5,2443189.0,118.9,299.5,15005,1684,0.99,9,0
46063,2019-04-21,47,40219790.24,Gary: A Sequel to Titus Andronicus,Booth Theatre,300613.0,866704.0,49.94,273.0,6020,770,0.9773,1,7
46064,2019-04-21,47,40219790.24,Hadestown,Walter Kerr Theatre,776253.2,907649.0,105.17,399.0,7381,918,1.005,6,2
46065,2019-04-21,47,40219790.24,Hamilton,Richard Rodgers Theatre,3299435.0,3030472.0,306.95,849.0,10749,1321,1.0171,8,0
46066,2019-04-21,47,40219790.24,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,2021090.5,1676876.0,155.76,296.5,12976,1622,1.0,8,0
46067,2019-04-21,47,40219790.24,Hillary and Clinton,John Golden Theatre,340825.0,817712.0,56.06,297.0,6080,787,0.9657,5,3
46068,2019-04-21,47,40219790.24,Ink,Samuel J. Friedman Theatre,316263.3,725672.0,67.71,279.0,4671,637,0.9166,0,8
46069,2019-04-21,47,40219790.24,King Kong,Broadway Theatre,986113.48,1562880.0,81.42,347.0,12112,1738,0.8711,8,0
46070,2019-04-21,47,40219790.24,King Lear,Cort Theatre,608716.5,902552.0,93.91,273.0,6482,1049,0.7724,8,0
46071,2019-04-21,47,40219790.24,"Kiss Me, Kate",Studio 54,779009.2,1004728.0,98.68,250.0,7894,998,0.9887,8,0
46072,2019-04-21,47,40219790.24,Mean Girls,August Wilson Theatre,1360359.0,1328576.0,138.05,324.5,9854,1225,1.0055,8,0
46073,2019-04-21,47,40219790.24,My Fair Lady,Vivian Beaumont Theater,885763.0,1396120.0,109.41,323.0,8096,1069,0.9467,8,0
46074,2019-04-21,47,40219790.24,Network,Belasco Theatre,1020895.94,954335.0,143.65,373.0,7107,1015,1.0003,7,0
46075,2019-04-21,47,40219790.24,Oklahoma!,Circle in the Square Theatre,604973.0,745936.0,114.9,249.5,5265,648,1.0156,8,0
46076,2019-04-21,47,40219790.24,Pretty Woman: The Musical,Nederlander Theatre,808523.0,1365328.0,99.49,275.0,8127,1168,0.8698,8,0
46077,2019-04-21,47,40219790.24,The Book of Mormon,Eugene O'Neill Theatre,1123519.6,1190502.0,129.32,477.5,8688,1047,1.0372,8,0
46078,2019-04-21,47,40219790.24,The Cher Show,Neil Simon Theatre,790985.5,1491200.0,92.34,247.0,8566,1380,0.7759,8,0
46079,2019-04-21,47,40219790.24,The Ferryman,Bernard B. Jacobs Theatre,517930.92,965344.0,93.59,223.0,5534,1019,0.6789,8,0
46080,2019-04-21,47,40219790.24,The Lion King,Minskoff Theatre,3149674.0,3104572.0,206.81,225.0,15230,1696,0.9978,9,0
46081,2019-04-21,47,40219790.24,The Phantom of the Opera,Majestic Theatre,1444820.58,1347562.0,116.62,247.0,12389,1605,0.9649,8,0
46082,2019-04-21,47,40219790.24,The Prom,Longacre Theatre,659804.0,1102800.0,87.44,297.0,7546,1045,0.9026,8,0
46083,2019-04-21,47,40219790.24,To Kill A Mockingbird,Sam S. Shubert Theatre,1720828.14,1386070.0,147.56,497.0,11662,1435,1.0159,8,0
46084,2019-04-21,47,40219790.24,Tootsie,Marquis Theatre,907612.3,1691592.0,73.87,247.0,12287,1602,0.9587,0,8
46085,2019-04-21,47,40219790.24,Waitress,Brooks Atkinson Theatre,842417.1,1019480.0,104.49,270.0,8062,1045,0.9644,8,0
46086,2019-04-21,47,40219790.24,What the Constitution Means to Me,Helen Hayes Theater,462612.0,593320.0,100.5,197.0,4603,583,0.9869,8,0
46087,2019-04-21,47,40219790.24,Wicked,Gershwin Theatre,2633078.0,2002325.5,155.53,240.0,16930,1926,0.9767,9,0
46088,2019-04-28,48,38151115.68,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1445891.69,1444324.0,127.22,297.0,11365,1424,0.9976,8,0
